AdID Product Interest,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Treadclimber,Treadclimber,Online Search,CAM39467 icaosbctsl1,TouchPoint Integrated Communications,Web,6/19/2017,6/19/2017,1,1688.437
Treadclimber,Bowflex Max Trainer,Short Form,CAM48812 OXGNN60*HKINGTIC,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/19/2017,1,1137.086
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Call Center Internal,6/19/2017,6/20/2017,1,2145.644
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Call Center Internal,6/19/2017,6/20/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/19/2017,6/20/2017,1,1731.98
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/19/2017,6/20/2017,0,74.324
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/20/2017,0,94.314
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/20/2017,1,1463.212
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/20/2017,2,940.38
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/20/2017,0,124.337
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/20/2017,4,1883.292
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/20/2017,1,1463.212
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/20/2017,0,74.324
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/19/2017,6/20/2017,2,2555.253
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/19/2017,6/20/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,6/19/2017,6/20/2017,1,379.539
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/21/2017,0,94.314
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/21/2017,1,1425.674
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/21/2017,1,2026.274
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/21/2017,1,590.84
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/21/2017,0,.00
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,6/19/2017,6/21/2017,1,1199.699
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,6/19/2017,6/21/2017,2,2117.265
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48226 ICAOXFBESCODE002,Social Code,Web,6/19/2017,6/21/2017,1,1137.086
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Print,CAM50393 P0317SHAPEERIND,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/21/2017,1,299.549
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,6/19/2017,6/21/2017,1,299.549
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/22/2017,1,1301.768
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/22/2017,4,5927.922
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/22/2017,2,786.035
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/22/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Email - Post Conversion,CAM50466 ICAMBBWEM5715,Internal,Web,6/19/2017,6/22/2017,1,1025.224
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/22/2017,0,86.271
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/22/2017,1,524.774
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/22/2017,1,1688.437
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,6/19/2017,6/22/2017,1,2026.274
Bowflex Max Trainer,Treadclimber,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,6/19/2017,6/22/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47271 ICAOSGCESL10,TouchPoint Integrated Communications,Web,6/19/2017,6/22/2017,1,1256.455
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/22/2017,3,4593.089
Bowflex Max Trainer,Bowflex Home Gyms,Short Form,CAM51211 TESCN60*MX101TIC,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/22/2017,0,26.244
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/22/2017,1,513.954
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/23/2017,3,5754.499
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/23/2017,0,.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Email - Post Conversion,CAM50465 ICAMBBWEM5714,Internal,Web,6/19/2017,6/23/2017,1,650.90
Bowflex Brand,Bowflex Home Gyms,Email - Post Conversion,CAM50466 ICAMBBWEM5715,Internal,Web,6/19/2017,6/23/2017,0,26.244
Bowflex Brand,Bowflex Selecttech Dumbbells,Email - Post Conversion,CAM50466 ICAMBBWEM5715,Internal,Web,6/19/2017,6/23/2017,1,426.426
Bowflex Brand,Bowflex Home Gyms,Email - Post Conversion,CAM50467 ICAMBBWEM5716,Internal,Web,6/19/2017,6/23/2017,0,26.244
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,0,74.324
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,1,2026.274
Bowflex Brand,Bowflex Revolution,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,1,2701.949
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,1,2145.644
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,1,463.964
Bowflex Brand,Treadclimber,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/23/2017,1,1612.611
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/23/2017,0,126.877
Bowflex Max Trainer,Treadclimber,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/23/2017,0,74.324
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,2,3142.64
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51110 OLN*C120M101VKST,Kingstar Media,Call Center Internal,6/19/2017,6/23/2017,1,1951.199
Bowflex Max Trainer,Treadclimber,Short Form,CAM51110 OLN*C120M101VKST,Kingstar Media,Call Center Internal,6/19/2017,6/23/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,1,599.099
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/23/2017,1,299.549
Treadclimber,Bowflex Max Trainer,Print,CAM22360 doauosawtfsc,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/23/2017,1,2145.644
Treadclimber,Treadclimber,Print,CAM22360 doauosawtfsc,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/23/2017,0,.00
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,6/19/2017,6/23/2017,0,94.314
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/19/2017,6/24/2017,0,186.937
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/19/2017,6/24/2017,1,440.69
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/24/2017,2,2551.049
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/24/2017,1,1582.581
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/24/2017,0,164.414
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/24/2017,0,94.314
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/24/2017,1,299.549
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,6/19/2017,6/24/2017,1,1582.581
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,6/19/2017,6/24/2017,1,2026.274
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,6/19/2017,6/24/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/24/2017,1,2026.274
Bowflex Max Trainer,Treadclimber,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/19/2017,6/24/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/19/2017,6/24/2017,2,2652.10
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/19/2017,6/24/2017,0,74.324
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,6/19/2017,6/24/2017,1,593.944
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/24/2017,1,524.774
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/25/2017,0,370.685
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/25/2017,2,3045.793
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/19/2017,6/25/2017,3,898.648
Bowflex Brand,Bowflex Max Trainer,Email - Post Conversion,CAM50464 ICAMBBWEM5713,Internal,Web,6/19/2017,6/25/2017,1,1731.98
Bowflex Brand,Bowflex Max Trainer,Email - Post Conversion,CAM50467 ICAMBBWEM5716,Internal,Web,6/19/2017,6/25/2017,1,1025.224
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/25/2017,1,1025.224
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM47282 ICAOSGCDSL11,TouchPoint Integrated Communications,Web,6/19/2017,6/25/2017,0,179.399
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,6/19/2017,6/25/2017,2,599.099
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Print,CAM20180 BST6wkSAT,- None -,Call Center Internal,6/19/2017,6/25/2017,1,590.84
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,6/19/2017,6/25/2017,1,3289.026
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/26/2017,6/26/2017,1,1025.224
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/26/2017,6/26/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/26/2017,2,3314.561
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/26/2017,1,299.549
Bowflex Brand,Bowflex Max Trainer,Email - Post Conversion,CAM50467 ICAMBBWEM5716,Internal,Web,6/26/2017,6/26/2017,1,1463.212
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,1,1463.212
Bowflex Brand,Treadclimber,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,0,74.324
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,2,3165.162
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,1,463.964
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM50592 FGHTC120MX121KST,Kingstar Media,Call Center Internal,6/26/2017,6/26/2017,1,1500.749
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/26/2017,1,1582.581
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,1,689.189
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/26/2017,6/27/2017,1,1582.581
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/26/2017,6/27/2017,1,816.065
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,6/26/2017,6/27/2017,1,1463.212
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/27/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/27/2017,2,2607.805
Bowflex Brand,Bowflex Revolution,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/27/2017,1,3000.748
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/27/2017,0,74.324
Bowflex Brand,Bowflex Selecttech Dumbbells,Email - Post Conversion,CAM50465 ICAMBBWEM5714,Internal,Web,6/26/2017,6/27/2017,1,299.549
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,6/26/2017,6/27/2017,2,3414.411
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,6/26/2017,6/27/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,6/26/2017,6/27/2017,1,1582.581
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,1,1650.749
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,1,1388.137
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45838 ICAOSGCESL5,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,1,2370.719
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,1,1092.041
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44423 icaosgcdsl10,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,1,524.774
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,2,824.324
Treadclimber,Treadclimber,Online Display,CAM50718 ICAODG2TDL1,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,1,1699.69
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,6/26/2017,6/27/2017,0,186.937
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,6/26/2017,6/28/2017,0,67.502
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,6/26/2017,6/28/2017,1,1144.594
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/28/2017,2,2607.805
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/28/2017,3,1325.825
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/28/2017,0,15.244
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/26/2017,6/28/2017,3,5072.067
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/26/2017,6/28/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/26/2017,6/28/2017,4,5683.628
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,6/26/2017,6/28/2017,0,74.324
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48225 ICAOXFBESCODE001,Social Code,Call Center Internal,6/26/2017,6/28/2017,1,1582.581
Bowflex Max Trainer,Treadclimber,Online Social,CAM48225 ICAOXFBESCODE001,Social Code,Call Center Internal,6/26/2017,6/28/2017,0,74.324
Treadclimber,Bowflex Max Trainer,Online Display,CAM37798 SAWDODDEFT,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/28/2017,1,1388.137
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/29/2017,0,26.244
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/29/2017,1,1025.224
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/29/2017,2,942.191
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/29/2017,0,74.324
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/29/2017,1,463.964
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/26/2017,6/29/2017,2,3263.36
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/26/2017,6/29/2017,1,379.539
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/29/2017,2,2475.373
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,6/26/2017,6/29/2017,1,299.549
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/30/2017,0,94.314
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/30/2017,2,2776.274
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,6/26/2017,6/30/2017,2,599.099
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/26/2017,6/30/2017,3,4727.473
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/26/2017,6/30/2017,1,590.84
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,6/26/2017,6/30/2017,0,.00
Bowflex Home Gyms,Bowflex Selecttech Dumbbells,Online Display,CAM50720 ICAODG2GDL1,TouchPoint Integrated Communications,Web,6/26/2017,6/30/2017,1,593.944
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,6/26/2017,6/30/2017,0,186.937
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/30/2017,1,1087.086
