Actual Ship/Receipt Date,FG Item,FG Item Internal ID,Inactive
5/18/2011,004-4150 SCH AC Power Supply Kit,46503,T
5/17/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46461,F
5/17/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46480,F
5/17/2011,"10172 BFX 79x37"" Mat",46480,F
5/17/2011,"700005 Kit, BFX 2-in-1 Stand",46480,F
5/17/2011,710000 BFX 1090 Dumbbell Kit,46480,F
5/17/2011,004-5561 Waist Pack With Stainless,46487,T
5/17/2011,004-4150 SCH AC Power Supply Kit,46456,T
5/17/2011,003-9067 UNI UB100 Bench,46445,F
5/17/2011,004-5562 Ankle Weights,46445,F
5/17/2011,"100120 Kit,BFX TC1000, 2008",46440,F
5/17/2011,"100120 Kit,BFX TC1000, 2008",46477,F
5/17/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46444,F
5/17/2011,001-3661 Tricep Rope,46444,F
5/17/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46486,F
5/17/2011,95146 BFX 310# Rod Upgrade,46486,F
5/17/2011,100190 UNI KBK1020,46431,F
5/17/2011,100190 UNI KBK1020,46418,F
5/17/2011,100190 UNI KBK1020,46458,F
5/17/2011,100190 UNI KBK1020,46471,F
5/17/2011,100161 NLS E514 Elliptical,46446,F
5/17/2011,002-4629 NLS Push Up Bars,46429,T
5/17/2011,100181 NLS T516 Treadmill,46429,F
5/17/2011,004-5551 Resistance Bands - heavy,46429,F
5/17/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46475,F
5/17/2011,710000 BFX 1090 Dumbbell Kit,46475,F
5/17/2011,"700005 Kit, BFX 2-in-1 Stand",46475,F
5/17/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46425,F
5/17/2011,100131 BFX 552 Dumbbell Kit,46425,F
5/17/2011,100150 TC5500,46424,F
5/17/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46488,F
5/17/2011,100190 UNI KBK1020,46453,F
5/17/2011,100190 UNI KBK1020,46435,F
5/17/2011,100190 UNI KBK1020,46427,F
5/17/2011,100190 UNI KBK1020,46428,F
5/17/2011,100190 UNI KBK1020,46492,F
5/17/2011,100190 UNI KBK1020,46495,F
5/17/2011,002-4629 NLS Push Up Bars,46483,T
5/17/2011,100181 NLS T516 Treadmill,46460,F
5/17/2011,100150 TC5500,46454,F
5/17/2011,10293 TRC Machine Mat,46454,F
5/17/2011,100070 BFX Xtreme 2 SE,46485,F
5/17/2011,95146 BFX 310# Rod Upgrade,46485,F
5/17/2011,100166 SCH 140 Upright,46441,F
5/17/2011,100190 UNI KBK1020,46419,F
5/17/2011,100190 UNI KBK1020,46474,F
5/17/2011,100190 UNI KBK1020,46476,F
5/17/2011,100190 UNI KBK1020,46478,F
5/17/2011,002-3399 Gaiam Abs Ball Kit 8 lb,46422,T
5/17/2011,100190 UNI KBK1020,46422,F
5/17/2011,004-5562 Ankle Weights,46422,F
5/17/2011,100131 BFX 552 Dumbbell Kit,46466,F
5/17/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46466,F
5/17/2011,100131 BFX 552 Dumbbell Kit,46470,F
5/17/2011,100190 UNI KBK1020,46447,F
5/17/2011,100190 UNI KBK1020,46434,F
5/17/2011,100190 UNI KBK1020,46462,F
5/17/2011,100190 UNI KBK1020,46472,F
5/17/2011,3940015 BFX 7 Series Treadmill,46459,F
5/17/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46423,F
5/17/2011,100131 BFX 552 Dumbbell Kit,46469,F
5/17/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46469,F
5/17/2011,100153 Bowflex Classic,46436,F
5/17/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46481,F
5/17/2011,100190 UNI KBK1020,46452,F
5/17/2011,100190 UNI KBK1020,46451,F
5/17/2011,100190 UNI KBK1020,46491,F
5/17/2011,004-4150 SCH AC Power Supply Kit,46438,T
5/17/2011,100190 UNI KBK1020,46432,F
5/17/2011,100190 UNI KBK1020,46442,F
5/17/2011,100190 UNI KBK1020,46465,F
5/17/2011,100190 UNI KBK1020,46484,F
5/17/2011,100190 UNI KBK1020,46489,F
5/17/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46437,F
5/17/2011,100190 UNI KBK1020,46450,F
5/17/2011,100190 UNI KBK1020,46420,F
5/17/2011,100190 UNI KBK1020,46421,F
5/17/2011,100190 UNI KBK1020,46467,F
5/17/2011,100190 UNI KBK1020,46468,F
5/17/2011,100190 UNI KBK1020,46482,F
5/17/2011,004-4150 SCH AC Power Supply Kit,46494,T
5/17/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46449,F
5/17/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46426,F
5/17/2011,95146 BFX 310# Rod Upgrade,46426,F
5/17/2011,98316 SCH MAT W/LOGO 3'X6.5',46464,F
5/17/2011,100190 UNI KBK1020,46430,F
5/17/2011,100190 UNI KBK1020,46433,F
5/17/2011,100190 UNI KBK1020,46473,F
5/17/2011,100190 UNI KBK1020,46457,F
5/17/2011,100190 UNI KBK1020,46463,F
5/17/2011,100190 UNI KBK1020,46479,F
5/17/2011,100190 UNI KBK1020,46490,F
5/17/2011,100190 UNI KBK1020,46493,F
5/17/2011,003-3156 Kettlebell -Red 16 kg (35.2 lb,46443,T
5/5/2011,004-8788 BFX C10 Strapless HRM- black,47018,F
5/5/2011,004-8789 BFX C10 Strapless HRM- white,47018,T
5/5/2011,93067 LUBE N WALK TREAD LUBE KIT,47053,F
5/5/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,47075,F
5/5/2011,004-0631 NLS Heart Rate Monitor - sm,47019,T
5/5/2011,93067 LUBE N WALK TREAD LUBE KIT,47083,F
5/5/2011,10293 TRC Machine Mat,47055,F
5/5/2011,3940015 BFX 7 Series Treadmill,47117,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48343,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48343,F
4/26/2011,100150 TC5500,48354,F
4/26/2011,160000 BFX Revolution,48378,F
4/26/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48378,F
4/26/2011,160000 BFX Revolution,48377,F
4/26/2011,000-4275 BFX Revo 80# Resistance Upgrade,48377,F
4/26/2011,001-7476 Revolution Accessory Rack,48377,F
4/26/2011,10293 TRC Machine Mat,48377,F
4/26/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48377,F
4/26/2011,100150 TC5500,48377,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48318,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48318,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48329,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48329,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48349,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48349,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48370,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48370,F
4/26/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48353,F
4/26/2011,100070 BFX Xtreme 2 SE,48353,F
4/26/2011,95146 BFX 310# Rod Upgrade,48339,F
4/26/2011,93067 LUBE N WALK TREAD LUBE KIT,48358,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48358,F
4/26/2011,10293 TRC Machine Mat,48357,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48357,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48326,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48326,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48319,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48319,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48337,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48337,F
4/26/2011,10293 TRC Machine Mat,48333,F
4/26/2011,"100120 Kit,BFX TC1000, 2008",48333,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48324,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48324,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48344,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48344,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48372,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48372,F
4/26/2011,"100120 Kit,BFX TC1000, 2008",48348,F
4/26/2011,"100120 Kit,BFX TC1000, 2008",48371,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48375,F
4/26/2011,160000 BFX Revolution,48347,F
4/26/2011,000-4275 BFX Revo 80# Resistance Upgrade,48347,F
4/26/2011,160000 BFX Revolution,48379,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48323,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48323,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48364,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48364,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48351,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48351,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48368,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48368,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48363,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48363,F
4/26/2011,11338 TC5300 Machine Mat,48332,T
4/26/2011,100150 TC5500,48332,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48322,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48322,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48338,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48338,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48346,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48346,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48352,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48352,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48373,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48373,F
4/26/2011,001-7476 Revolution Accessory Rack,48336,F
4/26/2011,160000 BFX Revolution,48336,F
4/26/2011,10293 TRC Machine Mat,48335,F
4/26/2011,"100120 Kit,BFX TC1000, 2008",48335,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48350,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48350,F
4/26/2011,"100120 Kit,BFX TC1000, 2008",48328,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48327,F
4/26/2011,10293 TRC Machine Mat,48327,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48374,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48374,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48369,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48369,F
4/26/2011,"100120 Kit,BFX TC1000, 2008",48331,F
4/26/2011,"100120 Kit,BFX TC1000, 2008",48365,F
4/26/2011,100150 TC5500,48376,F
4/26/2011,100070 BFX Xtreme 2 SE,48341,F
4/26/2011,000-7262 Xtreme 60x48 Mat Boxed,48341,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48367,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48367,F
4/26/2011,"002-6898 BOXED MAT  43"" X 76"" NAUTILUS",48345,T
4/26/2011,100183 NLS Mobia,48345,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48361,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48325,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48325,F
4/26/2011,001-0012 Revo XP Lat Tower Attachment,48320,T
4/26/2011,"100120 Kit,BFX TC1000, 2008",48334,F
4/26/2011,"100120 Kit,BFX TC1000, 2008",48366,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48356,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48359,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48330,F
4/26/2011,"700005 Kit, BFX 2-in-1 Stand",48330,F
4/26/2011,100150 TC5500,48355,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48362,F
4/26/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,48360,F
4/26/2011,100131 BFX 552 Dumbbell Kit,48321,F
4/26/2011,100150 TC5500,48342,F
4/26/2011,"100122 Kit,BFX TC5000, 2008",48340,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48283,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48283,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48293,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48293,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48298,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48298,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48299,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48299,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48301,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48301,F
4/8/2011,140003 BFX 3.1 SelectTech Bench SinglePack,48301,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48230,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48230,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48232,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48232,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48241,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48241,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48231,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48231,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48236,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48236,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48225,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48225,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48224,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48224,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48249,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48249,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48270,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48270,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48286,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48286,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48306,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48306,F
4/8/2011,710000 BFX 1090 Dumbbell Kit,48243,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48243,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48294,F
4/8/2011,93067 LUBE N WALK TREAD LUBE KIT,48294,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48228,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48228,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48248,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48248,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48233,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48233,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48242,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48242,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48264,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48264,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48250,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48250,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48252,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48252,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48278,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48278,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48279,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48279,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48288,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48288,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48310,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48310,F
4/8/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48258,F
4/8/2011,001-3661 Tricep Rope,48258,F
4/8/2011,100153 Bowflex Classic,48258,F
4/8/2011,001-3660 E-Z Curl Bar,48258,F
4/8/2011,003-9573 BFX Trn Plus-Heart Mon Ped-Reg,48262,T
4/8/2011,93067 LUBE N WALK TREAD LUBE KIT,48262,F
4/8/2011,"100120 Kit,BFX TC1000, 2008",48262,F
4/8/2011,10293 TRC Machine Mat,48262,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48223,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48223,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48219,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48219,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48238,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48238,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48247,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48247,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48261,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48261,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48308,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48308,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48309,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48309,F
4/8/2011,710000 BFX 1090 Dumbbell Kit,48260,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48260,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48221,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48227,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48222,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48222,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48229,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48229,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48240,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48240,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48244,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48244,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48256,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48256,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48272,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48272,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48304,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48304,F
4/8/2011,"100120 Kit,BFX TC1000, 2008",48289,F
4/8/2011,"100120 Kit,BFX TC1000, 2008",48303,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48226,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48226,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48253,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48253,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48259,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48259,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48263,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48263,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48277,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48277,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48296,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48296,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48290,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48290,F
4/8/2011,001-3661 Tricep Rope,48281,F
4/8/2011,12838 BFX Body Building DVD,48268,F
4/8/2011,140003 BFX 3.1 SelectTech Bench SinglePack,48265,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48265,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48267,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48267,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48269,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48269,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48280,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48280,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48305,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48305,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48218,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48218,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48284,F
4/8/2011,93067 LUBE N WALK TREAD LUBE KIT,48284,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48251,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48251,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48274,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48274,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48285,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48285,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48245,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48245,F
4/8/2011,"100120 Kit,BFX TC1000, 2008",48295,F
4/8/2011,10293 TRC Machine Mat,48295,F
4/8/2011,"100120 Kit,BFX TC1000, 2008",48273,F
4/8/2011,93067 LUBE N WALK TREAD LUBE KIT,48273,F
4/8/2011,100150 TC5500,48255,F
4/8/2011,100070 BFX Xtreme 2 SE,48297,F
4/8/2011,000-7262 Xtreme 60x48 Mat Boxed,48297,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48276,F
4/8/2011,10293 TRC Machine Mat,48276,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48220,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48220,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48239,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48239,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48282,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48282,F
4/8/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48307,F
4/8/2011,100153 Bowflex Classic,48307,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48246,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48246,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48291,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48291,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48271,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48271,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48266,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48302,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48300,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48235,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48235,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48257,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48257,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48292,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48292,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48275,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48275,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48234,F
4/8/2011,"100122 Kit,BFX TC5000, 2008",48254,F
4/8/2011,001-5131 CD-ROM  Revo XP I-Trainer,48237,F
4/8/2011,100131 BFX 552 Dumbbell Kit,48287,F
4/8/2011,"700005 Kit, BFX 2-in-1 Stand",48287,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47414,F
3/22/2011,93067 LUBE N WALK TREAD LUBE KIT,47414,F
3/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47385,F
3/22/2011,100131 BFX 552 Dumbbell Kit,47385,F
3/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47363,F
3/22/2011,100131 BFX 552 Dumbbell Kit,47363,F
3/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47353,F
3/22/2011,100131 BFX 552 Dumbbell Kit,47353,F
3/22/2011,100153 Bowflex Classic,47349,F
3/22/2011,000-7262 Xtreme 60x48 Mat Boxed,47349,F
3/22/2011,100183 NLS Mobia,47416,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47400,F
3/22/2011,000-3682 BFX 2-in-1 Stand,47330,F
3/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47330,F
3/22/2011,710000 BFX 1090 Dumbbell Kit,47330,F
3/22/2011,93067 LUBE N WALK TREAD LUBE KIT,47345,F
3/22/2011,100183 NLS Mobia,47345,F
3/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47357,F
3/22/2011,100131 BFX 552 Dumbbell Kit,47357,F
3/22/2011,100150 TC5500,47405,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47381,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47402,F
3/22/2011,93067 LUBE N WALK TREAD LUBE KIT,47338,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47338,F
3/22/2011,10293 TRC Machine Mat,47338,F
3/22/2011,10293 TRC Machine Mat,47361,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47361,F
3/22/2011,93067 LUBE N WALK TREAD LUBE KIT,47412,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47412,F
3/22/2011,10293 TRC Machine Mat,47344,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47344,F
3/22/2011,100131 BFX 552 Dumbbell Kit,47331,F
3/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47331,F
3/22/2011,"100120 Kit,BFX TC1000, 2008",47342,F
3/22/2011,100150 TC5500,47359,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47351,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47373,F
3/22/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",47334,F
3/22/2011,100153 Bowflex Classic,47334,F
3/22/2011,100131 BFX 552 Dumbbell Kit,47333,F
3/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47333,F
3/22/2011,100150 TC5500,47408,F
3/22/2011,"115000 Kit, U2 310#",47332,F
3/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47387,F
3/22/2011,100131 BFX 552 Dumbbell Kit,47387,F
3/22/2011,"100120 Kit,BFX TC1000, 2008",47383,F
3/22/2011,93067 LUBE N WALK TREAD LUBE KIT,47383,F
3/22/2011,"100120 Kit,BFX TC1000, 2008",47379,F
3/22/2011,100150 TC5500,47375,F
3/22/2011,100150 TC5500,47377,F
3/22/2011,"100122 Kit,BFX TC5000, 2008",47358,F
3/22/2011,100153 Bowflex Classic,47336,F
3/22/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",47336,F
3/22/2011,100131 BFX 552 Dumbbell Kit,47371,F
3/22/2011,"100120 Kit,BFX TC1000, 2008",47370,F
3/22/2011,"100120 Kit,BFX TC1000, 2008",47410,F
3/9/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",47013,F
3/8/2011,001-7476 Revolution Accessory Rack,46968,F
3/8/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",46968,F
3/8/2011,100150 TC5500,46968,F
3/8/2011,10293 TRC Machine Mat,46968,F
3/8/2011,160000 BFX Revolution,46968,F
3/8/2011,001-7477 Ultimate 2 Accessory Rack,46955,T
3/8/2011,93067 LUBE N WALK TREAD LUBE KIT,46997,F
