OrderNumber|Quantity|ListPrice|SalesDiscount|Freight|FreightDiscount|LineTotal|NetProduct|OrderSource|SKU_NUM|Sku_NM|Class
SO-71479598||.00|-249.00|.00|.00|.00|-249.00|Call Center|Sales Discount||
SO-71479601|1|13.19||.00|.00|13.19|13.19|Call Center|003-8830|HARDWARECARD-TC5|Other : Parts
SO-71479604|1|52.22||.00|.00|52.22|52.22|Call Center|000-3380|U2 Rod Cable (Pair)|Other : Parts
SO-71479605|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479605|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71479609|1|16.98||.00|.00|16.98|16.98|Call Center|895-0036|AC/DC POWER ADAPTER, 9VDC, 1500mA KTEC|Other : Parts
SO-71479612|1|24.95||4.95|-4.95|24.95|24.95|Web|8007525|BOWFLEX BODY SAMPLE PACK|Nutrition
SO-71479614|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479614||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479614|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71479614|1|99.00||.00|.00|99.00|99.00|Call Center|CARDIO-IHAHA|Cardio Haul Away|Other : Service : In Home Assembly - Removal
SO-71479615|1|3299.00||499.99|.00|3498.99|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479615||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71479615|1|.00||24.99|.00|24.99|.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479615|1|14.99||8.99|.00|23.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71479616|1|1257.54||75.00|-75.00|.00|1257.54|Call Center|8003601|BOX 1,  BOWFLEX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479616||.00|-1257.54||||-1257.54|Call Center|Sales Discount||
SO-71479617|1|49.99||9.99|.00|59.98|49.99|Call Center|005-0027|Bowflex BMI Daily Calorie Scale|Other : Catalog Sourced
SO-71479626|1|9.99||7.99|.00|17.98|9.99|Web|17100|Handgrip  Adj (Pair)|Other : Parts
SO-71479628|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479622|1|52.74||.00|.00|52.74|52.74|Call Center|003-5415|SEAT SLIDER ASSEMBLY|Other : Parts
SO-71479624|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479624||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71479624|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71479625|1|16.18||.00|.00|16.18|16.18|Call Center|003-5619|Console Wing T514 516  L|Other : Parts
SO-71479625|1|16.18||.00|.00|16.18|16.18|Call Center|003-5620|Console Wing T514 516  R|Other : Parts
SO-71479631|1|199.00||.00|.00|.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service : Service Removal
SO-71479631||.00|-199.00||||-199.00|Call Center|Sales Discount||
SO-71479632|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479632||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479632|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71479633|1|5.99||7.99|.00|13.98|5.99|Web|51525|Mult - Handgrip (Pair)|Other : Parts
SO-71479634|1|1257.54||75.00|-75.00|.00|1257.54|Call Center|8003601|BOX 1,  BOWFLEX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479634|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71479634||.00|-1446.54||||-1446.54|Call Center|Sales Discount||
SO-71479637|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : Service Diagnostic
SO-71479637||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71479638|1|7.47||.00|.00|7.47|7.47|Call Center|8001039|SHAFT, HANDLEBAR CONNECTION|Other : Parts
SO-71479641|1|6.35||.00|.00|6.35|6.35|Call Center|004-7388|ASSEMBLY  E-STOP KEY|Other : Parts
SO-71479644|1|18.00||3.95|-3.95|18.00|18.00|Call Center|004-5546|Jump Rope|Other : Catalog Sourced
SO-71479644|1|14.99||8.99|-8.99|14.99|14.99|Call Center|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SO-71479645|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479645||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71479647|1|2199.00||199.99|-199.99|1999.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479647||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479647|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479647||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71479647|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71479647|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71479650|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479650|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71479651|1|14.10||.00|.00|14.10|14.10|Call Center|002-1040|Manual Kit  X2 SE|Other : Parts
SO-71479653|1|599.00||129.99|-129.99|479.20|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71479653||.00|-119.80|.00|.00|.00|-119.80|Call Center|Sales Discount||
SO-71479653|1|139.00||19.99|-19.99|111.20|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71479653||.00|-27.80|.00|.00|.00|-27.80|Call Center|Sales Discount||
SO-71479658|1|99.00||9.99|.00|108.99|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479659|1|28.49||.00|.00|.00|28.49|Call Center|12340|Ppro Seat Bracket Wrnty Assy|Other : Parts
SO-71479659||.00|-28.49||||-28.49|Call Center|Sales Discount||
SO-71479664|1|6.79||.00|.00|.00|6.79|Call Center|18061|LT CRANK  165MM  DOM|Other : Parts
SO-71479664||.00|-6.79||||-6.79|Call Center|Sales Discount||
SO-71479665|1|57.02||.00|.00|57.02|57.02|Call Center|002-8664|Handle assembly|Other : Parts
SO-71479667|1|199.00||.00|.00|.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service : Service Removal
SO-71479667||.00|-199.00||||-199.00|Call Center|Sales Discount||
SO-71479668|1|199.00||29.99|.00|228.99|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71479670|1|99.00||9.99|.00|108.99|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479671|1|599.00||129.99|.00|728.99|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71479672|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479673|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : Service Diagnostic
SO-71479673||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71479675|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479675||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71479675|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479676|1|5.99||7.99|.00|13.98|5.99|Call Center|51525|Mult - Handgrip (Pair)|Other : Parts
SO-71479680|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479680||.00|-99.00||||-99.00|Call Center|Sales Discount||
SO-71479681|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479683|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479683|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71479683|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479689|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71479690|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100482|BFX TC20 TREADCLIMBER, 2 BOX KIT|Cardio : TreadClimber : TreadClimber
SO-71479690||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71479691|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479691||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71479691|2|1198.00||259.98|-259.98|1198.00|1198.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71479691|2|278.00||39.98|-39.98|278.00|278.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71479691|2|398.00||59.98|-59.98|398.00|398.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71479693|1|2199.00||199.99|-199.99|1999.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479693||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479693|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479693||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71479694|1|599.00||129.99|.00|728.99|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71479696|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479697|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479697||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71479697|1|249.00||.00|.00|249.00|249.00|Web|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71479699|1|199.00||.00|.00|.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service : Service Removal
SO-71479699||.00|-199.00||||-199.00|Call Center|Sales Discount||
SO-71479700|1|2199.00||199.99|-199.99|1999.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479700||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479700|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479700||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71479700|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71479701|1|.60||.00|.00|.00|.60|Call Center|8004263|SRV KIT ELLIPTICAL KNUCKLE HDW|Other : Parts
SO-71479701||.00|-.60||||-.60|Call Center|Sales Discount||
SO-71479704|1|99.00||10.99|.00|109.99|99.00|Web|10071|Rod Pack  410# upgrade|Strength : Home Gyms : Accessories
SO-71479705|1|999.00||100.00|.00|1012.73|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479705|1|159.00||.00|.00|145.27|159.00|Web|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71479705||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71479707|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479710|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479712|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479713|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : Service Diagnostic
SO-71479713||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71479715|1|1599.00||150.00|-150.00|1449.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479715||.00|-150.00|.00|.00|.00|-150.00|Call Center|Sales Discount||
SO-71479715|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479717|1|1257.54||75.00|-75.00|.00|1257.54|Call Center|8003601|BOX 1,  BOWFLEX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479717||.00|-1257.54||||-1257.54|Call Center|Sales Discount||
SO-71479718|1|57.02||.00|.00|.00|57.02|Call Center|002-8664|Handle assembly|Other : Parts
SO-71479718||.00|-57.02||||-57.02|Call Center|Sales Discount||
SO-71479719|1|59.95||9.95|.00|69.90|59.95|Call Center|8006922|BOWFLEX BODY FITNESS SHAKE, FRENCH VANILLA - SINGLES|Nutrition
SO-71479719|1|29.95||4.95|.00|34.90|29.95|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71479722|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479722|1|99.00||9.99|.00|108.99|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479726|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71479726||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71479728|1|2199.00||199.99|-199.99|1759.20|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479728||.00|-439.80||||-439.80|Call Center|Sales Discount||
SO-71479729|1|39.99||9.99|-9.99|31.99|39.99|Call Center|001-3660|E-Z Curl Bar|Strength : Home Gyms : Accessories
SO-71479729||.00|-8.00||||-8.00|Call Center|Sales Discount||
SO-71479735|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71479735||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71479735|1|139.00||19.99|-19.99|139.00|139.00|Web|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71479736|1|999.00||100.00|.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479736||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71479737|1|199.00||.00|.00|.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service : Service Removal
SO-71479737||.00|-199.00||||-199.00|Call Center|Sales Discount||
SO-71479739|1|999.00||100.00|.00|1008.02|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479739|1|99.00||9.99|.00|99.97|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479739||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71479740|1|99.00||10.99|.00|90.19|99.00|Call Center|10071|Rod Pack  410# upgrade|Strength : Home Gyms : Accessories
SO-71479740||.00|-19.80||||-19.80|Call Center|Sales Discount||
SO-71479745|1|2053.00||199.99|-179.99|1873.00|2053.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479745||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479747|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479748|2|11.98||15.98|.00|27.96|11.98|Web|51525|Mult - Handgrip (Pair)|Other : Parts
SO-71479752|1|159.00||.00|.00|.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71479752||.00|-159.00||||-159.00|Call Center|Sales Discount||
SO-71479754|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479754||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479755|1|6.35||.00|.00|.00|6.35|Call Center|004-7388|ASSEMBLY  E-STOP KEY|Other : Parts
SO-71479755||.00|-6.35||||-6.35|Call Center|Sales Discount||
SO-71479759|2|9.42||.00|.00|9.42|9.42|Call Center|50334|SNAPHOOK LARGE MULTI USE|Other : Parts
SO-71479760|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479763|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479763||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479763|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71479770|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479771|1|599.00||129.99|-129.99|549.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71479771||.00|-50.00|.00|.00|.00|-50.00|Call Center|Sales Discount||
SO-71479771|1|139.00||19.99|-19.99|.00|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71479771||.00|-139.00|.00|.00|.00|-139.00|Call Center|Sales Discount||
SO-71479775|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479775||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71479775|1|249.00||.00|.00|249.00|249.00|Web|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71479774|1|249.00||.00|.00|.00|249.00|Call Center|IHA-100323|Nautilus E514C Elliptical Assembly|Other : Service : In Home Assembly
SO-71479774|1|199.00||.00|.00|.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service : Service Removal
SO-71479774||.00|-448.00||||-448.00|Call Center|Sales Discount||
SO-71479777|1|24.69||.00|.00|24.69|24.69|Call Center|000-3658|"I O Cable 8 Pin 75"" Rt Upright"|Other : Parts
SO-71479777|1|25.01||.00|.00|25.01|25.01|Call Center|000-3652|"I O Cable 8Pin 42"" Upright MCB"|Other : Parts
SO-71479779|1|104.96||.00|.00|.00|104.96|Call Center|10580|TRC Shocks (Pair)|Other : Parts
SO-71479779||.00|-104.96||||-104.96|Call Center|Sales Discount||
SO-71479780|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479781|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71479781|1|159.00||.00|.00|159.00|159.00|Web|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71479782|1|2199.00||199.99|.00|2198.99|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479782||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71479782|1|249.00||.00|.00|249.00|249.00|Web|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71479783|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479783||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71479784|1|39.99||.00|.00|39.99|39.99|Web|90710|Schwinn Airdyne Reading Stand|Cardio : Bikes : Accessories
SO-71479786|1|18.99||5.99|.00|24.98|18.99|Call Center|004-7188|AC Power Supply Kit|Other : Parts
SO-71479788|1|2199.00||199.99|-199.99|1999.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71479788||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479788|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479788||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71479791|1|30.99||7.99|.00|38.98|30.99|Call Center|11852|Cable  Rod Warranty Kit  Pr|Other : Parts
SO-71479792|1|8.47||.00|.00|.00|8.47|Call Center|003-8882|Hardware Card  TC10|Other : Parts
SO-71479792|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71479792||.00|-197.47||||-197.47|Call Center|Sales Discount||
SO-71479793|1|1599.00||169.99|-169.99|1399.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71479793||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71479793|1|99.00||9.99|-9.99|99.00|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71479793|1|99.00||10.99|-10.99|.00|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71479793||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71479793|1|39.99||9.99|-9.99|39.99|39.99|Call Center|001-3660|E-Z Curl Bar|Strength : Home Gyms : Accessories
SO-71479794|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479794|1|99.00||9.99|-9.99|99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71479794|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71479797|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71479800|1|14.99||8.99|.00|23.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71479800|1|3299.00||499.99|.00|3498.99|3299.00|Call Center|100482|BFX TC20 TREADCLIMBER, 2 BOX KIT|Cardio : TreadClimber : TreadClimber
SO-71479800||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71479803|1|349.00||.00|.00|324.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
