Treadclimber,CAM45043 SAWDOFG2E,,3/3/2015,3/2/2015,1,Online Shopping,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/5/2015,3/5/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/7/2015,3/7/2015,3/2/2015,3,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/8/2015,3/8/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47106 CI**N120ALOHATIC,3/4/2015,3/4/2015,3/2/2015,3,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47109 ION*N60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47109 ION*N60*ALOHATIC,3/6/2015,3/6/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/2/2015,3/2/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/5/2015,3/5/2015,3/2/2015,4,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/6/2015,3/6/2015,3/2/2015,3,Short Form,Call Center Internal
Treadclimber,CAM47111 DISEN60*WALKATIC,3/2/2015,3/2/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47111 DISEN60*WALKATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47111 DISEN60*WALKATIC,3/4/2015,3/4/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47111 DISEN60*WALKATIC,3/5/2015,3/5/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47111 DISEN60*WALKATIC,,3/5/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47111 DISEN60*WALKATIC,3/6/2015,3/6/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47111 DISEN60*WALKATIC,3/5/2015,3/5/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47112 FX**L60*ALOHATIC,3/2/2015,3/2/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47112 FX**L60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47112 FX**L60*ALOHATIC,3/6/2015,3/6/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47112 FX**L60*ALOHATIC,3/8/2015,3/8/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47113 FOODL60*ALOHATIC,,3/6/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47114 HGTVL60*ALOHATIC,3/2/2015,3/2/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47114 HGTVL60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47114 HGTVL60*ALOHATIC,3/6/2015,3/6/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47114 HGTVL60*ALOHATIC,3/2/2015,3/2/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47114 HGTVL60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47115 USA*L60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47115 USA*L60*ALOHATIC,3/4/2015,3/4/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47115 USA*L60*ALOHATIC,3/7/2015,3/7/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47115 USA*L60*ALOHATIC,3/8/2015,3/8/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47116 TNT*L60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47116 TNT*L60*ALOHATIC,,3/3/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47116 TNT*L60*ALOHATIC,3/4/2015,3/4/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47116 TNT*L60*ALOHATIC,3/5/2015,3/5/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47116 TNT*L60*ALOHATIC,3/6/2015,3/6/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47116 TNT*L60*ALOHATIC,3/7/2015,3/7/2015,3/2/2015,5,Short Form,Call Center Internal
Treadclimber,CAM47116 TNT*L60*ALOHATIC,3/8/2015,3/8/2015,3/2/2015,3,Short Form,Call Center Internal
Treadclimber,CAM47116 TNT*L60*ALOHATIC,3/8/2015,3/8/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47117 AMC*L60*ALOHATIC,3/2/2015,3/2/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47117 AMC*L60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47117 AMC*L60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47118 LIFEL60*ALOHATIC,3/3/2015,3/3/2015,3/2/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47118 LIFEL60*ALOHATIC,3/7/2015,3/7/2015,3/2/2015,4,Short Form,Call Center Internal
Treadclimber,CAM47118 LIFEL60*ALOHATIC,3/8/2015,3/8/2015,3/2/2015,3,Short Form,Call Center Internal
Treadclimber,CAM47118 LIFEL60*ALOHATIC,3/6/2015,3/6/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47118 LIFEL60*ALOHATIC,3/8/2015,3/8/2015,3/2/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM47119 ESPNL60*ALOHATIC,3/4/2015,3/4/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47119 ESPNL60*ALOHATIC,3/4/2015,3/4/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47119 ESPNL60*ALOHATIC,3/7/2015,3/7/2015,3/2/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47120 VH1*L60*ALOHATIC,3/2/2015,3/2/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47120 VH1*L60*ALOHATIC,3/7/2015,3/7/2015,3/2/2015,1,Short Form,Call Center Internal
Treadclimber,CAM43072 BGIS0744,,3/2/2015,3/2/2015,1,Survey,Call Center Internal
Treadclimber,CAM28157 SALESFOLLOWUP,,3/2/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM28157 SALESFOLLOWUP,,3/5/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,3/2/2015,3/2/2015,3/2/2015,2,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,,3/2/2015,3/2/2015,2,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,3/3/2015,3/3/2015,3/2/2015,2,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,,3/3/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,3/4/2015,3/4/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,,3/4/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,3/5/2015,3/5/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,,3/7/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,,3/8/2015,3/2/2015,3,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,3/2/2015,3/2/2015,6,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,3/3/2015,3/2/2015,2,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,3/4/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,3/5/2015,3/2/2015,2,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,3/6/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,3/8/2015,3/2/2015,1,Un-Sourced,Call Center Internal
Treadclimber,CAM18438 Bowflex-Catalog,,3/14/2015,3/9/2015,1,Catalog,Call Center Internal
Treadclimber,CAM27557 Bowflex Catalog,,3/9/2015,3/9/2015,2,Catalog,Call Center Internal
Treadclimber,CAM27557 Bowflex Catalog,,3/12/2015,3/9/2015,1,Catalog,Call Center Internal
Treadclimber,CAM27607 BFXCATWEB,,3/11/2015,3/9/2015,1,Catalog,Call Center Internal
Treadclimber,CAM29847 dcbnls,,3/9/2015,3/9/2015,1,Catalog,Web
Treadclimber,CAM46526 DCBHOMEWIN15,,3/10/2015,3/9/2015,1,Catalog,Web
Treadclimber,CAM46526 DCBHOMEWIN15,,3/11/2015,3/9/2015,4,Catalog,Web
Treadclimber,CAM46526 DCBHOMEWIN15,,3/12/2015,3/9/2015,2,Catalog,Web
Treadclimber,CAM46526 DCBHOMEWIN15,,3/13/2015,3/9/2015,1,Catalog,Web
Treadclimber,CAM46526 DCBHOMEWIN15,,3/14/2015,3/9/2015,1,Catalog,Web
Treadclimber,CAM36797 dpetprint12a,3/9/2015,3/9/2015,3/9/2015,2,Electronic - Print,Web
Treadclimber,CAM36923 dpetprint12b,3/10/2015,3/10/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM36923 dpetprint12b,3/12/2015,3/12/2015,3/9/2015,2,Electronic - Print,Web
Treadclimber,CAM36924 dpetprint12c,3/14/2015,3/14/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM37269 dpetprint12d,3/9/2015,3/9/2015,3/9/2015,2,Electronic - Print,Web
Treadclimber,CAM37269 dpetprint12d,3/11/2015,3/11/2015,3/9/2015,3,Electronic - Print,Web
Treadclimber,CAM37269 dpetprint12d,3/12/2015,3/12/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM37269 dpetprint12d,3/13/2015,3/13/2015,3/9/2015,2,Electronic - Print,Web
Treadclimber,CAM38406 SAWDPETPRINT12F,,3/14/2015,3/9/2015,2,Electronic - Print,Call Center Internal
Treadclimber,CAM38406 SAWDPETPRINT12F,,3/15/2015,3/9/2015,1,Electronic - Print,Call Center Internal
Treadclimber,CAM41392 qrtrcrayray,3/12/2015,3/12/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM44180 qrtwghtwtch,3/13/2015,3/13/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM44192 qrtffw,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM44451 qrtfamcir,3/11/2015,3/11/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM44461 SAWDPETPRINT14A,,3/15/2015,3/9/2015,1,Electronic - Print,Call Center Internal
Treadclimber,CAM44504 dpetprint14b,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM44523 dpetprint14a,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM44523 dpetprint14a,3/11/2015,3/11/2015,3/9/2015,2,Electronic - Print,Web
Treadclimber,CAM44523 dpetprint14a,3/12/2015,3/12/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM44523 dpetprint14a,3/14/2015,3/14/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM44559 P0314COOKLTTC20B,3/13/2015,3/13/2015,3/9/2015,1,Electronic - Print,Call Center Internal
Treadclimber,CAM45023 qrtdialiv,3/10/2015,3/10/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM45025 qrtwebmd,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM45025 qrtwebmd,3/11/2015,3/11/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM45026 qrtwghtwtch2,3/13/2015,3/13/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM46560 QRTPEOPLE2,3/11/2015,3/11/2015,3/9/2015,1,Electronic - Print,Call Center Internal
Treadclimber,CAM46560 QRTPEOPLE2,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM46879 QRTMENSHEALTH,3/10/2015,3/10/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM46880 QRTAHA,3/14/2015,3/14/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM46881 QRTESPN,3/11/2015,3/11/2015,3/9/2015,1,Electronic - Print,Web
Treadclimber,CAM16426 DSETDIR,3/9/2015,3/9/2015,3/9/2015,12,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,3/9/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/10/2015,3/10/2015,3/9/2015,11,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,3/10/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/11/2015,3/11/2015,3/9/2015,9,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,3/11/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/12/2015,3/12/2015,3/9/2015,9,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/13/2015,3/13/2015,3/9/2015,6,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/16/2015,3/13/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/14/2015,3/14/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,3/10/2015,3/10/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,3/14/2015,3/14/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/9/2015,3/9/2015,3/9/2015,13,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,3/9/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/10/2015,3/10/2015,3/9/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,3/10/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/11/2015,3/11/2015,3/9/2015,15,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/12/2015,3/12/2015,3/9/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/13/2015,3/13/2015,3/9/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,3/13/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/14/2015,3/14/2015,3/9/2015,25,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/15/2015,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/16/2015,3/15/2015,3/9/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/9/2015,3/9/2015,3/9/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/10/2015,3/10/2015,3/9/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/11/2015,3/11/2015,3/9/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/12/2015,3/12/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/14/2015,3/14/2015,3/9/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/16/2015,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,3/10/2015,3/10/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,3/11/2015,3/11/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/9/2015,3/9/2015,3/9/2015,36,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/11/2015,3/9/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/9/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/10/2015,3/10/2015,3/9/2015,30,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/10/2015,3/9/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/11/2015,3/11/2015,3/9/2015,26,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/11/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/12/2015,3/12/2015,3/9/2015,22,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/12/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/13/2015,3/13/2015,3/9/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/14/2015,3/14/2015,3/9/2015,27,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/14/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/16/2015,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,3/12/2015,3/12/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,3/14/2015,3/14/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36103 SAWSF11D,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36104 SAWSF11E,,3/11/2015,3/9/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36287 SAWSF11G,3/13/2015,3/13/2015,3/9/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36298 dsetsf11g,3/9/2015,3/9/2015,3/9/2015,30,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/9/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/10/2015,3/10/2015,3/9/2015,24,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/10/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/11/2015,3/11/2015,3/9/2015,16,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,4/13/2015,3/11/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/11/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/12/2015,3/12/2015,3/9/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/13/2015,3/13/2015,3/9/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/14/2015,3/13/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/13/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/14/2015,3/14/2015,3/9/2015,22,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/14/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/16/2015,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/9/2015,3/9/2015,3/9/2015,6,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/10/2015,3/10/2015,3/9/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,,3/10/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/11/2015,3/11/2015,3/9/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/12/2015,3/12/2015,3/9/2015,6,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/13/2015,3/13/2015,3/9/2015,11,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/14/2015,3/14/2015,3/9/2015,25,Electronic - Short Form,Web
Treadclimber,CAM36605 SAWSF12A,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,3/13/2015,3/13/2015,3/9/2015,3,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,,3/13/2015,3/9/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,,3/15/2015,3/9/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,3/9/2015,3/9/2015,3/9/2015,1,Electronic - Short Form,Third Party Call Center - Evolve
Treadclimber,CAM36608 dsetsf12a,3/9/2015,3/9/2015,3/9/2015,59,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/23/2015,3/9/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/9/2015,3/9/2015,6,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/10/2015,3/10/2015,3/9/2015,51,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/11/2015,3/10/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/10/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/11/2015,3/11/2015,3/9/2015,86,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/12/2015,3/11/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/23/2015,3/11/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/11/2015,3/9/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/12/2015,3/12/2015,3/9/2015,93,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/13/2015,3/12/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/14/2015,3/12/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/23/2015,3/12/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/12/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/13/2015,3/13/2015,3/9/2015,55,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/14/2015,3/13/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/14/2015,3/14/2015,3/9/2015,49,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/21/2015,3/14/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/14/2015,3/9/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/15/2015,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/16/2015,3/15/2015,3/9/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM44191 dseesf14d,,3/12/2015,3/9/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM44215 SAWDSEESF14A,,3/9/2015,3/9/2015,2,Electronic - Short Form,Call Center Internal
Treadclimber,CAM45802 DSETSF14A,3/16/2015,3/15/2015,3/9/2015,1,Electronic - Short Form,Web
Treadclimber,CAM482 BOW1_TRC,3/12/2015,3/12/2015,3/9/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM11920 SAWWEBST,,3/11/2015,3/9/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/9/2015,3/9/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/10/2015,3/9/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/12/2015,3/9/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/13/2015,3/9/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/14/2015,3/9/2015,3,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/9/2015,3/9/2015,3/9/2015,5,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/10/2015,3/10/2015,3/9/2015,3,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/10/2015,3/9/2015,3,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/12/2015,3/12/2015,3/9/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/13/2015,3/13/2015,3/9/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/13/2015,3/9/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/14/2015,3/9/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/15/2015,3/9/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM16414 DEGBFTRC,3/10/2015,3/10/2015,3/9/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM16414 DEGBFTRC,3/9/2015,3/9/2015,3/9/2015,33,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/9/2015,3/9/2015,26,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/10/2015,3/10/2015,3/9/2015,22,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/17/2015,3/10/2015,3/9/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/10/2015,3/9/2015,26,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/11/2015,3/11/2015,3/9/2015,21,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/23/2015,3/11/2015,3/9/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/11/2015,3/9/2015,29,Electronic - UnSourced,Web
